word,concreteness,predicted,fold,k,weighting,embedding
nausea,3.36,2.852306053939138,3,35,distance,crawl-300d-2M-subword.bin
navigation,2.35,2.9244142816156495,3,35,distance,crawl-300d-2M-subword.bin
necklace,4.96,4.764435623103227,3,35,distance,crawl-300d-2M-subword.bin
neighbor,4.64,4.322437000942852,3,35,distance,crawl-300d-2M-subword.bin
nephew,4.48,4.214108765372501,3,35,distance,crawl-300d-2M-subword.bin
nerd,3.23,3.5588127177477697,3,35,distance,crawl-300d-2M-subword.bin
neutrality,1.63,1.9964317411685013,3,35,distance,crawl-300d-2M-subword.bin
newsroom,4.54,4.017727221229174,3,35,distance,crawl-300d-2M-subword.bin
niche,2.52,3.0313444156823333,3,35,distance,crawl-300d-2M-subword.bin
niece,4.28,4.3107852259000445,3,35,distance,crawl-300d-2M-subword.bin
nigger,3.5,4.094456135029405,3,35,distance,crawl-300d-2M-subword.bin
nightclub,4.96,4.540117506154505,3,35,distance,crawl-300d-2M-subword.bin
nightlife,3.17,3.6233547967514412,3,35,distance,crawl-300d-2M-subword.bin
node,4.0,3.403314439202333,3,35,distance,crawl-300d-2M-subword.bin
nominee,3.9,3.5980257229186776,3,35,distance,crawl-300d-2M-subword.bin
noon,2.67,3.6414886829879696,3,35,distance,crawl-300d-2M-subword.bin
norm,2.11,2.293550972733481,3,35,distance,crawl-300d-2M-subword.bin
nostalgia,1.83,1.9532033197643244,3,35,distance,crawl-300d-2M-subword.bin
novelist,4.07,4.008181937952633,3,35,distance,crawl-300d-2M-subword.bin
novice,2.68,3.635838392687203,3,35,distance,crawl-300d-2M-subword.bin
nut,4.52,4.668889679141832,3,35,distance,crawl-300d-2M-subword.bin
oasis,4.44,3.6744057837882633,3,35,distance,crawl-300d-2M-subword.bin
observatory,4.48,4.21949134420761,3,35,distance,crawl-300d-2M-subword.bin
occasion,2.52,2.9111408435795356,3,35,distance,crawl-300d-2M-subword.bin
occupancy,2.57,2.991559019023376,3,35,distance,crawl-300d-2M-subword.bin
office,4.93,4.128289686972249,3,35,distance,crawl-300d-2M-subword.bin
oldie,2.57,3.8311377455068976,3,35,distance,crawl-300d-2M-subword.bin
oncology,3.0,3.2222021946904738,3,35,distance,crawl-300d-2M-subword.bin
oneness,1.96,2.0399324221281656,3,35,distance,crawl-300d-2M-subword.bin
onslaught,2.35,2.6593903151778178,3,35,distance,crawl-300d-2M-subword.bin
operator,4.21,3.9977092932120506,3,35,distance,crawl-300d-2M-subword.bin
opportunist,2.72,3.1882652504178326,3,35,distance,crawl-300d-2M-subword.bin
opportunity,1.88,2.2815764384840835,3,35,distance,crawl-300d-2M-subword.bin
opposition,2.25,2.508114173617993,3,35,distance,crawl-300d-2M-subword.bin
orchestra,4.79,4.177270264549277,3,35,distance,crawl-300d-2M-subword.bin
orchid,4.92,4.736799288959263,3,35,distance,crawl-300d-2M-subword.bin
organization,3.0,2.959342455812348,3,35,distance,crawl-300d-2M-subword.bin
orgasm,3.97,3.220868120697835,3,35,distance,crawl-300d-2M-subword.bin
originator,2.52,3.4669165676976568,3,35,distance,crawl-300d-2M-subword.bin
ounce,3.86,4.1282680387770245,3,35,distance,crawl-300d-2M-subword.bin
oversight,1.57,2.371974837228497,3,35,distance,crawl-300d-2M-subword.bin
oxygen,3.66,3.8823075028820417,3,35,distance,crawl-300d-2M-subword.bin
pacifist,2.44,3.395846488069134,3,35,distance,crawl-300d-2M-subword.bin
packaging,4.44,3.731930036916795,3,35,distance,crawl-300d-2M-subword.bin
pageant,4.0,3.6093409422929037,3,35,distance,crawl-300d-2M-subword.bin
painting,4.59,4.157006063235458,3,35,distance,crawl-300d-2M-subword.bin
palace,4.57,4.466025182667132,3,35,distance,crawl-300d-2M-subword.bin
palate,3.73,3.7667483127612518,3,35,distance,crawl-300d-2M-subword.bin
palette,4.3,3.8668327251752332,3,35,distance,crawl-300d-2M-subword.bin
pallet,4.59,4.6130252617576115,3,35,distance,crawl-300d-2M-subword.bin
pamphlet,4.61,3.888053572309669,3,35,distance,crawl-300d-2M-subword.bin
pancreas,4.79,4.431576108424514,3,35,distance,crawl-300d-2M-subword.bin
panelist,4.31,3.9108574027677165,3,35,distance,crawl-300d-2M-subword.bin
parable,1.89,2.89005393416825,3,35,distance,crawl-300d-2M-subword.bin
paralysis,3.52,2.8570296594136715,3,35,distance,crawl-300d-2M-subword.bin
passenger,4.34,4.421763694306892,3,35,distance,crawl-300d-2M-subword.bin
passport,5.0,4.132746712957068,3,35,distance,crawl-300d-2M-subword.bin
path,4.41,3.807254453593449,3,35,distance,crawl-300d-2M-subword.bin
patio,4.89,4.707278012537193,3,35,distance,crawl-300d-2M-subword.bin
patriotism,2.0,1.9928845057317024,3,35,distance,crawl-300d-2M-subword.bin
patron,3.72,3.890014111258412,3,35,distance,crawl-300d-2M-subword.bin
payoff,2.74,2.7284678989594706,3,35,distance,crawl-300d-2M-subword.bin
payout,3.15,3.1353214899315227,3,35,distance,crawl-300d-2M-subword.bin
peace,1.62,2.3381826549216047,3,35,distance,crawl-300d-2M-subword.bin
peanut,4.89,4.836524009659876,3,35,distance,crawl-300d-2M-subword.bin
pediatrician,4.57,4.350185163847053,3,35,distance,crawl-300d-2M-subword.bin
pendant,4.75,4.537559005719601,3,35,distance,crawl-300d-2M-subword.bin
percent,2.7,3.6871009427484434,3,35,distance,crawl-300d-2M-subword.bin
peril,2.52,2.1521686293027336,3,35,distance,crawl-300d-2M-subword.bin
perjury,2.22,2.419808510366769,3,35,distance,crawl-300d-2M-subword.bin
permission,2.27,2.563697980127934,3,35,distance,crawl-300d-2M-subword.bin
permutation,2.26,2.7873466065929327,3,35,distance,crawl-300d-2M-subword.bin
peso,4.62,3.8838194861669346,3,35,distance,crawl-300d-2M-subword.bin
pest,3.96,4.098848522554436,3,35,distance,crawl-300d-2M-subword.bin
petitioner,4.11,3.63968566621853,3,35,distance,crawl-300d-2M-subword.bin
petrol,4.29,4.454905200823549,3,35,distance,crawl-300d-2M-subword.bin
philanthropy,2.21,2.3293704887233955,3,35,distance,crawl-300d-2M-subword.bin
philosophy,2.14,2.1684457138457827,3,35,distance,crawl-300d-2M-subword.bin
phosphorus,4.27,4.07073909703304,3,35,distance,crawl-300d-2M-subword.bin
phrasing,1.93,2.5623220406299376,3,35,distance,crawl-300d-2M-subword.bin
physicist,4.26,3.941096939642295,3,35,distance,crawl-300d-2M-subword.bin
pianist,4.69,4.350859691682062,3,35,distance,crawl-300d-2M-subword.bin
pigment,4.4,4.134659001912126,3,35,distance,crawl-300d-2M-subword.bin
placard,4.46,4.381452192939132,3,35,distance,crawl-300d-2M-subword.bin
plea,2.39,2.6021403928490034,3,35,distance,crawl-300d-2M-subword.bin
ploy,2.21,2.4191586223648485,3,35,distance,crawl-300d-2M-subword.bin
plurality,2.54,2.7563299117878466,3,35,distance,crawl-300d-2M-subword.bin
policy,2.76,2.594939368720368,3,35,distance,crawl-300d-2M-subword.bin
pollen,4.86,4.387177950095607,3,35,distance,crawl-300d-2M-subword.bin
pollutant,3.9,3.747930309433917,3,35,distance,crawl-300d-2M-subword.bin
pollution,3.75,3.2193487858071723,3,35,distance,crawl-300d-2M-subword.bin
polyester,4.12,4.545317344082352,3,35,distance,crawl-300d-2M-subword.bin
pond,4.9,4.6371734374066635,3,35,distance,crawl-300d-2M-subword.bin
population,3.64,3.130497803379714,3,35,distance,crawl-300d-2M-subword.bin
pork,4.79,4.827975349967909,3,35,distance,crawl-300d-2M-subword.bin
porridge,4.89,4.80295413113716,3,35,distance,crawl-300d-2M-subword.bin
portability,2.24,2.20958283230114,3,35,distance,crawl-300d-2M-subword.bin
portfolio,4.0,3.4811811506077937,3,35,distance,crawl-300d-2M-subword.bin
portion,3.78,3.3415590351469397,3,35,distance,crawl-300d-2M-subword.bin
portrayal,2.24,2.7365588333458244,3,35,distance,crawl-300d-2M-subword.bin
postage,4.37,4.002179621117554,3,35,distance,crawl-300d-2M-subword.bin
potion,4.38,4.3373440790360895,3,35,distance,crawl-300d-2M-subword.bin
prayer,3.28,2.6469667388254137,3,35,distance,crawl-300d-2M-subword.bin
preamble,2.97,2.9360357095223906,3,35,distance,crawl-300d-2M-subword.bin
predictor,2.82,2.5372546267426785,3,35,distance,crawl-300d-2M-subword.bin
prescription,4.0,3.6978614529839056,3,35,distance,crawl-300d-2M-subword.bin
preservation,2.37,2.5732533215213893,3,35,distance,crawl-300d-2M-subword.bin
pretence,1.67,2.0397464215441246,3,35,distance,crawl-300d-2M-subword.bin
pretense,1.76,2.0267660717104956,3,35,distance,crawl-300d-2M-subword.bin
pretext,2.26,2.220451514256089,3,35,distance,crawl-300d-2M-subword.bin
priesthood,3.0,3.1044942096161607,3,35,distance,crawl-300d-2M-subword.bin
printing,4.22,3.7293708567716455,3,35,distance,crawl-300d-2M-subword.bin
priority,1.76,2.2757297691539593,3,35,distance,crawl-300d-2M-subword.bin
privacy,1.5,2.285985071221827,3,35,distance,crawl-300d-2M-subword.bin
probability,1.65,2.0789783317854122,3,35,distance,crawl-300d-2M-subword.bin
probate,2.42,3.3719610267429743,3,35,distance,crawl-300d-2M-subword.bin
probation,2.48,2.9238814284036607,3,35,distance,crawl-300d-2M-subword.bin
producer,3.0,3.9464167544291167,3,35,distance,crawl-300d-2M-subword.bin
profession,2.83,3.035740811734827,3,35,distance,crawl-300d-2M-subword.bin
programming,2.97,3.2673505570881907,3,35,distance,crawl-300d-2M-subword.bin
proliferation,1.91,2.4860148807396927,3,35,distance,crawl-300d-2M-subword.bin
prominence,2.0,2.365759087425047,3,35,distance,crawl-300d-2M-subword.bin
promotion,3.21,2.7572643762155735,3,35,distance,crawl-300d-2M-subword.bin
propane,4.59,4.428187726415509,3,35,distance,crawl-300d-2M-subword.bin
propensity,1.89,1.9319582828052353,3,35,distance,crawl-300d-2M-subword.bin
prophecy,1.93,2.4066754709444145,3,35,distance,crawl-300d-2M-subword.bin
prophet,3.78,3.795522579884814,3,35,distance,crawl-300d-2M-subword.bin
proportion,2.57,2.401874849143637,3,35,distance,crawl-300d-2M-subword.bin
proposal,2.75,2.6618632923879413,3,35,distance,crawl-300d-2M-subword.bin
prosecution,1.93,2.8316713744431845,3,35,distance,crawl-300d-2M-subword.bin
prospect,2.4,2.366883999422595,3,35,distance,crawl-300d-2M-subword.bin
protector,3.66,3.677030848139668,3,35,distance,crawl-300d-2M-subword.bin
protein,3.66,3.826930593007586,3,35,distance,crawl-300d-2M-subword.bin
prototype,3.69,3.534057082866438,3,35,distance,crawl-300d-2M-subword.bin
provider,3.78,3.679929621046321,3,35,distance,crawl-300d-2M-subword.bin
psalm,3.77,3.4744181628126523,3,35,distance,crawl-300d-2M-subword.bin
pseudonym,2.8,3.3088844441367766,3,35,distance,crawl-300d-2M-subword.bin
psoriasis,3.84,3.5012305914142243,3,35,distance,crawl-300d-2M-subword.bin
psychologist,4.33,3.965388955780748,3,35,distance,crawl-300d-2M-subword.bin
psychotherapist,4.16,3.947325215918464,3,35,distance,crawl-300d-2M-subword.bin
publication,4.41,3.362006494398228,3,35,distance,crawl-300d-2M-subword.bin
pupil,4.55,4.276583832947198,3,35,distance,crawl-300d-2M-subword.bin
purchaser,3.24,3.744199680921015,3,35,distance,crawl-300d-2M-subword.bin
purity,1.73,2.1025415781959182,3,35,distance,crawl-300d-2M-subword.bin
purveyor,3.0,3.4147503311345186,3,35,distance,crawl-300d-2M-subword.bin
pyramid,4.96,4.206775313607055,3,35,distance,crawl-300d-2M-subword.bin
qualifier,2.31,2.984566126437016,3,35,distance,crawl-300d-2M-subword.bin
quest,2.87,2.4820840381802833,3,35,distance,crawl-300d-2M-subword.bin
questionnaire,4.24,3.604167155599177,3,35,distance,crawl-300d-2M-subword.bin
quota,2.89,3.037513309197479,3,35,distance,crawl-300d-2M-subword.bin
quotation,3.27,3.2050151630879316,3,35,distance,crawl-300d-2M-subword.bin
racism,2.36,2.12639917172448,3,35,distance,crawl-300d-2M-subword.bin
radius,3.61,3.567255773664061,3,35,distance,crawl-300d-2M-subword.bin
rafter,4.97,4.698705131309601,3,35,distance,crawl-300d-2M-subword.bin
rationale,2.13,2.143595644459551,3,35,distance,crawl-300d-2M-subword.bin
ravine,4.61,4.497469838788257,3,35,distance,crawl-300d-2M-subword.bin
realism,1.33,1.897036707995672,3,35,distance,crawl-300d-2M-subword.bin
realist,2.34,3.027237968309447,3,35,distance,crawl-300d-2M-subword.bin
reality,1.72,2.213184740578853,3,35,distance,crawl-300d-2M-subword.bin
receipt,4.86,3.285285410272742,3,35,distance,crawl-300d-2M-subword.bin
receptionist,4.36,4.129527556776858,3,35,distance,crawl-300d-2M-subword.bin
recital,3.86,3.7934887462049565,3,35,distance,crawl-300d-2M-subword.bin
reckoning,1.86,2.4396551269446554,3,35,distance,crawl-300d-2M-subword.bin
recommendation,2.87,2.5641975736163554,3,35,distance,crawl-300d-2M-subword.bin
reconsideration,1.59,2.4184632756317583,3,35,distance,crawl-300d-2M-subword.bin
recording,3.68,3.533053829324666,3,35,distance,crawl-300d-2M-subword.bin
recourse,2.0,2.1747712174074625,3,35,distance,crawl-300d-2M-subword.bin
rectangle,4.76,4.338920361641697,3,35,distance,crawl-300d-2M-subword.bin
recycling,3.25,3.557434761623224,3,35,distance,crawl-300d-2M-subword.bin
redemption,1.88,2.1956091003688116,3,35,distance,crawl-300d-2M-subword.bin
redness,4.14,3.475105683497405,3,35,distance,crawl-300d-2M-subword.bin
redundancy,2.39,2.2614596132042717,3,35,distance,crawl-300d-2M-subword.bin
reef,4.7,4.613288300560938,3,35,distance,crawl-300d-2M-subword.bin
referral,2.43,2.971946089505031,3,35,distance,crawl-300d-2M-subword.bin
reflector,4.3,4.310529570075937,3,35,distance,crawl-300d-2M-subword.bin
regimen,2.74,2.9931454140472544,3,35,distance,crawl-300d-2M-subword.bin
regulation,2.0,2.629170712955763,3,35,distance,crawl-300d-2M-subword.bin
rehabilitation,1.81,2.8258444589790743,3,35,distance,crawl-300d-2M-subword.bin
reimbursement,2.85,2.8791431946396244,3,35,distance,crawl-300d-2M-subword.bin
reinstatement,2.04,2.4765832468001787,3,35,distance,crawl-300d-2M-subword.bin
relief,2.45,2.432982698356099,3,35,distance,crawl-300d-2M-subword.bin
remembrance,2.4,2.3925429912261853,3,35,distance,crawl-300d-2M-subword.bin
renegade,2.96,3.6896622019836145,3,35,distance,crawl-300d-2M-subword.bin
renewal,2.29,2.5303881501100856,3,35,distance,crawl-300d-2M-subword.bin
reparation,2.37,2.3323312452986484,3,35,distance,crawl-300d-2M-subword.bin
repayment,2.73,2.8563323805023333,3,35,distance,crawl-300d-2M-subword.bin
replacement,3.47,2.960512104064079,3,35,distance,crawl-300d-2M-subword.bin
resemblance,2.07,2.2969282229601187,3,35,distance,crawl-300d-2M-subword.bin
resettlement,2.04,2.848056278003263,3,35,distance,crawl-300d-2M-subword.bin
resignation,2.93,2.520388316419044,3,35,distance,crawl-300d-2M-subword.bin
response,3.0,2.589145927406638,3,35,distance,crawl-300d-2M-subword.bin
restoration,2.65,2.6833524639246256,3,35,distance,crawl-300d-2M-subword.bin
restroom,4.93,4.736411397837387,3,35,distance,crawl-300d-2M-subword.bin
restructuring,2.07,2.5433883736696306,3,35,distance,crawl-300d-2M-subword.bin
resurgence,2.2,2.4761847741939382,3,35,distance,crawl-300d-2M-subword.bin
retrospect,1.75,2.252813529335609,3,35,distance,crawl-300d-2M-subword.bin
revival,2.79,2.4055844135659203,3,35,distance,crawl-300d-2M-subword.bin
rhetoric,1.5,2.0742760463466423,3,35,distance,crawl-300d-2M-subword.bin
rhythm,3.07,2.799038307915834,3,35,distance,crawl-300d-2M-subword.bin
rigidity,2.38,2.461817111133212,3,35,distance,crawl-300d-2M-subword.bin
ringing,3.86,3.8048303288597234,3,35,distance,crawl-300d-2M-subword.bin
romanticism,1.46,1.9802809681973303,3,35,distance,crawl-300d-2M-subword.bin
roofing,4.66,4.247763674538634,3,35,distance,crawl-300d-2M-subword.bin
room,4.79,4.5946757160853755,3,35,distance,crawl-300d-2M-subword.bin
ruler,4.66,3.7471238627446484,3,35,distance,crawl-300d-2M-subword.bin
ruling,2.32,2.5468787629987593,3,35,distance,crawl-300d-2M-subword.bin
sage,4.54,4.169129944973378,3,35,distance,crawl-300d-2M-subword.bin
salad,4.97,4.806130021567963,3,35,distance,crawl-300d-2M-subword.bin
saliva,4.89,4.370088871007049,3,35,distance,crawl-300d-2M-subword.bin
salon,4.73,4.480261076713809,3,35,distance,crawl-300d-2M-subword.bin
salsa,4.7,4.6875332868562385,3,35,distance,crawl-300d-2M-subword.bin
salvation,2.07,2.085096508427267,3,35,distance,crawl-300d-2M-subword.bin
sanctity,1.35,1.9897885642620712,3,35,distance,crawl-300d-2M-subword.bin
sanctuary,3.64,4.002650958380828,3,35,distance,crawl-300d-2M-subword.bin
sandstone,4.74,4.464653977653225,3,35,distance,crawl-300d-2M-subword.bin
sanity,1.85,2.085130481641308,3,35,distance,crawl-300d-2M-subword.bin
sarcasm,1.63,2.059875504039925,3,35,distance,crawl-300d-2M-subword.bin
satire,1.96,2.373486747509397,3,35,distance,crawl-300d-2M-subword.bin
saturation,2.72,2.6472688450595805,3,35,distance,crawl-300d-2M-subword.bin
savior,3.04,2.979159887499192,3,35,distance,crawl-300d-2M-subword.bin
scene,3.93,3.196914926889387,3,35,distance,crawl-300d-2M-subword.bin
school,4.79,4.259389039856229,3,35,distance,crawl-300d-2M-subword.bin
scientist,4.24,4.038965773719379,3,35,distance,crawl-300d-2M-subword.bin
scissors,4.85,4.809838042271262,3,35,distance,crawl-300d-2M-subword.bin
scope,3.74,2.4759030597008818,3,35,distance,crawl-300d-2M-subword.bin
screenplay,4.41,3.441961875015674,3,35,distance,crawl-300d-2M-subword.bin
scripture,3.86,2.715207059634458,3,35,distance,crawl-300d-2M-subword.bin
scrutiny,2.26,2.3533351064835117,3,35,distance,crawl-300d-2M-subword.bin
seafront,4.45,4.696094292034349,3,35,distance,crawl-300d-2M-subword.bin
season,3.32,3.3683302727026216,3,35,distance,crawl-300d-2M-subword.bin
secession,1.85,2.6186817068302464,3,35,distance,crawl-300d-2M-subword.bin
secrecy,2.0,2.0598779030580543,3,35,distance,crawl-300d-2M-subword.bin
secretary,4.54,4.116024203174756,3,35,distance,crawl-300d-2M-subword.bin
section,3.24,3.5983681210806484,3,35,distance,crawl-300d-2M-subword.bin
seedling,4.56,4.479063020397449,3,35,distance,crawl-300d-2M-subword.bin
selection,2.34,2.6738195923035866,3,35,distance,crawl-300d-2M-subword.bin
selfishness,1.97,1.8745218430087052,3,35,distance,crawl-300d-2M-subword.bin
semester,3.07,3.7035062696715584,3,35,distance,crawl-300d-2M-subword.bin
senate,3.81,3.5554429540106223,3,35,distance,crawl-300d-2M-subword.bin
sensation,2.87,2.5078765290541267,3,35,distance,crawl-300d-2M-subword.bin
sentinel,3.67,4.220490639653575,3,35,distance,crawl-300d-2M-subword.bin
separation,2.96,2.4208157007396136,3,35,distance,crawl-300d-2M-subword.bin
sequel,2.86,3.022225955090316,3,35,distance,crawl-300d-2M-subword.bin
sequence,3.1,2.836086745830114,3,35,distance,crawl-300d-2M-subword.bin
sergeant,4.7,4.307253800358009,3,35,distance,crawl-300d-2M-subword.bin
series,2.92,3.176497925239289,3,35,distance,crawl-300d-2M-subword.bin
serpent,4.97,4.499073683888259,3,35,distance,crawl-300d-2M-subword.bin
sex,4.1,3.3753385795865665,3,35,distance,crawl-300d-2M-subword.bin
shale,3.84,4.467765110452613,3,35,distance,crawl-300d-2M-subword.bin
shortfall,2.22,2.4883663326217977,3,35,distance,crawl-300d-2M-subword.bin
shrimp,4.8,4.841988262389233,3,35,distance,crawl-300d-2M-subword.bin
shrine,4.47,4.27184851069371,3,35,distance,crawl-300d-2M-subword.bin
sibling,4.37,4.117756706437819,3,35,distance,crawl-300d-2M-subword.bin
sidebar,3.21,4.16186397916544,3,35,distance,crawl-300d-2M-subword.bin
sidekick,3.24,3.7715283455798954,3,35,distance,crawl-300d-2M-subword.bin
sidewalk,4.96,4.637945517203398,3,35,distance,crawl-300d-2M-subword.bin
sightseeing,3.11,3.6512891360069344,3,35,distance,crawl-300d-2M-subword.bin
significance,1.68,1.9963191830087679,3,35,distance,crawl-300d-2M-subword.bin
signifier,2.42,2.495173685528335,3,35,distance,crawl-300d-2M-subword.bin
skepticism,2.14,1.8989912432373552,3,35,distance,crawl-300d-2M-subword.bin
skull,4.83,4.8079992087851995,3,35,distance,crawl-300d-2M-subword.bin
slavery,3.11,2.4696329220196107,3,35,distance,crawl-300d-2M-subword.bin
sleeper,3.4,4.17054389543432,3,35,distance,crawl-300d-2M-subword.bin
sniper,4.55,4.21775740545926,3,35,distance,crawl-300d-2M-subword.bin
soccer,4.76,4.435548369911769,3,35,distance,crawl-300d-2M-subword.bin
soil,4.87,4.225127593827968,3,35,distance,crawl-300d-2M-subword.bin
solicitation,2.96,2.67285009587212,3,35,distance,crawl-300d-2M-subword.bin
solitude,2.07,2.3593468266554107,3,35,distance,crawl-300d-2M-subword.bin
solstice,3.1,3.5092653395384903,3,35,distance,crawl-300d-2M-subword.bin
son,4.14,4.389241179579248,3,35,distance,crawl-300d-2M-subword.bin
sonata,3.7,3.9890197465314965,3,35,distance,crawl-300d-2M-subword.bin
